codigo,cod_prov,proveedor
1351902502,135,SIEMENS
1352002559,135,SIEMENS
1363406480,136,REPROEL
1372132711,137,Sin proveedor
1401100273,140,PHILIPS
1420124905,142,PRYSMIAN
1434000725,143,PLASNAVI
1460925519,146,POLET
1481025900,148,PORTERITO
1510626024,151,Sin proveedor
1600229063,160,GEN ROD
1600229154,160,GEN ROD
1600661043,160,GEN ROD
1600661893,160,GEN ROD
1600667004,160,GEN ROD
1611527372,161,SAN JUSTO
1620800550,162,STECK
1621500203,162,STECK
1621500206,162,STECK
1623200755,162,STECK
1624700660,162,STECK
1626700792,162,STECK
1670327821,167,Sin proveedor
1703628690,170,Sin proveedor
1703628695,170,Sin proveedor
1800110041,180,WEG EQUIPAMIENTO
1800900922,180,WEG EQUIPAMIENTO
1801101091,180,WEG EQUIPAMIENTO
1801701393,180,WEG EQUIPAMIENTO
1801701446,180,WEG EQUIPAMIENTO
1803601154,180,WEG EQUIPAMIENTO
1803702829,180,WEG EQUIPAMIENTO
1806401713,180,WEG EQUIPAMIENTO
1806401716,180,WEG EQUIPAMIENTO
1809004003,180,WEG EQUIPAMIENTO
1813830025,181,YARLUX
1841000290,184,ZOLODA
1842436168,184,ZOLODA
1843702324,184,ZOLODA
1846603763,184,ZOLODA
1903340202,190,TBCIN
1903440295,190,TBCIN
1909000001,190,TBCIN
1909000005,190,TBCIN
2274000537,227,CELITRON
3311200598,331,ARGELUZ
3590600049,359,IMPORTADORA JA
3719303380,371,GRAL ELECTRIC
5460110001,546,PADILUM
5460310400,546,PADILUM
5461210848,546,PADILUM
7020803545,702,BREMEN
8056000344,805,MACROLED
8058200265,805,MACROLED
8070152110,807,Sin proveedor
8150350882,815,FAROLUZ
8270252179,827,Sin proveedor
8311150103,831,SAN LORENZO
8316600821,831,SAN LORENZO
8320452407,832,MONTELUZ
8352451335,835,RONDA
8370151453,837,Sin proveedor
8390950316,839,Sin proveedor
8410251853,841,Sin proveedor
8421251571,842,TIEMPO ATRÁS
8590354120,859,Sin proveedor
8660854538,866,NOVALUCCE
8665253138,866,NOVALUCCE
8740355028,874,ARTELUM
8750255121,875,IND. SUR
8771055308,877,LGP
8800400169,880,TECLASTAR
8810200015,881,180 GRADOS
0100200160,010,ASANNO
0320603111,032,CIOCCA PLAST
0322100503,032,CIOCCA PLAST
0350303610,035,CODESIL
0401500110,040,CORILUX
0411200479,041,DAYTON
0411200541,041,DAYTON
0491007294,049,EDY BRINA
0491307335,049,EDY BRINA
0520307621,052,ITAL AIR
0644000008,064,EPUYEN
0664109811,066,BAW
0667510149,066,BAW
0670910011,067,EXIMEL
0740611101,074,CARLOS FLORES
0740711089,074,CARLOS FLORES
0830100006,083,PRIOLO
0830912808,083,PRIOLO
0833800759,083,PRIOLO
0835601317,083,PRIOLO
0836124131,083,PRIOLO
0836701511,083,PRIOLO
0861511201,086,GC FABRICANTES
0870713561,087,GRAZIOLI
0880714164,088,Sin proveedor
0940115705,094,Sin proveedor
0982100102,098,INTERELEC
1020400053,102,JELUZ
1026000162,102,JELUZ
1070317959,107,LCT
1070900429,107,LCT
1080500670,108,LPD
1211219810,121,LAMPEN
1260120703,126,METALEC
1270100001,127,MONTERO
1280100215,128,SCHNEIDER
1280700835,128,SCHNEIDER
1281601605,128,SCHNEIDER
1282603186,128,SCHNEIDER
1291019693,129,ABB
1291119831,129,ABB
1291319901,129,ABB
1291621580,129,ABB
1291624310,129,ABB
1292521624,129,ABB
1294030260,129,ABB
1331222924,133,NOLLMANN
1355107581,135,SIEMENS
1355107655,135,SIEMENS
1391124112,139,PERCANPLAST
1391224126,139,PERCANPLAST
1401600335,140,PHILIPS
1401800454,140,PHILIPS
1407500310,140,PHILIPS
1471225714,147,PORCELETRIC
1550226329,155,MIG
1550526409,155,MIG
1591000148,159,ENERGIU
1600117001,160,GEN ROD
1600331025,160,GEN ROD
1600661488,160,GEN ROD
1600661896,160,GEN ROD
1600662383,160,GEN ROD
1610127210,161,SAN JUSTO
1612227000,161,SAN JUSTO
1613000365,161,SAN JUSTO
1622200255,162,STECK
1622200603,162,STECK
1622700101,162,STECK
1700300064,170,Sin proveedor
1721028491,172,TACSA
174401680,174,Sin proveedor
1790231311,179,VIYILANT
1790731392,179,VIYILANT
1800500476,180,WEG EQUIPAMIENTO
1800500524,180,WEG EQUIPAMIENTO
1800700753,180,WEG EQUIPAMIENTO
1801101108,180,WEG EQUIPAMIENTO
1801401211,180,WEG EQUIPAMIENTO
1802200664,180,WEG EQUIPAMIENTO
1804102981,180,WEG EQUIPAMIENTO
1840200102,184,ZOLODA
1842136101,184,ZOLODA
1844502789,184,ZOLODA
1846603788,184,ZOLODA
1847002504,184,ZOLODA
1872400370,187,IND. BASICA
1901538079,190,TBCIN
1951227951,195,SICA
2100440061,210,Sin proveedor
2170238620,217,NICOM
2271100505,227,CELITRON
3310400168,331,ARGELUZ
3718103834,371,GRAL ELECTRIC
5135002003,513,REPREM
7011200120,701,TACOMA
8010352096,801,AKAI
8030152333,803,Sin proveedor
8041450902,804,CANDIL
8051251011,805,MACROLED
8058200364,805,MACROLED
8090451932,809,DELTA
8140751768,814,FW ILUMINACION
8220150727,822,KINGLIGHT
8260752102,826,Sin proveedor
8270252538,827,Sin proveedor
8350751191,835,RONDA
8410251750,841,Sin proveedor
8410251763,841,Sin proveedor
8440450925,844,VIGNOLO
8470253236,847,INDULAR
8476600310,847,INDULAR
8476600481,847,INDULAR
8477000642,847,INDULAR
8491100350,849,SC LED-MULTILED
8660354493,866,NOVALUCCE
8661355045,866,NOVALUCCE
8665153155,866,NOVALUCCE
8665300306,866,NOVALUCCE
8665300320,866,NOVALUCCE
8730200660,873,TICAR
8730600725,873,TICAR
8771055233,877,LGP
8790100011,879,ESOPORTE
8880310212,888,Sin proveedor
0020131650,002,AEA
0221100165,022,CAMBRE
0320303046,032,CIOCCA PLAST
0321202959,032,CIOCCA PLAST
0390100202,039,CONEXTUBE
0410104509,041,DAYTON
0411300600,041,DAYTON
0411400613,041,DAYTON
0412400921,041,DAYTON
0432000005,043,DELGA
0670910016,067,EXIMEL
0690100011,069,Sin proveedor
0690500080,069,Sin proveedor
0741100603,074,CARLOS FLORES
0741511150,074,CARLOS FLORES
0820112510,082,Sin proveedor
0830100005,083,PRIOLO
0833400657,083,PRIOLO
0880314130,088,Sin proveedor
0890732100,089,TRAFOS Y COLUMNAS PRIOLO
1040517542,104,KALOP
1070400163,107,LCT
1072000808,107,LCT
1260120704,126,METALEC
1290819165,129,ABB
1291621634,129,ABB
1291624185,129,ABB
1291625159,129,ABB
1292027440,129,ABB
1292027448,129,ABB
1293429879,129,ABB
1293721775,129,ABB
1332923350,133,NOLLMANN
1350100024,135,SIEMENS
1351802415,135,SIEMENS
1351802416,135,SIEMENS
1370532552,137,Sin proveedor
1401424321,140,PHILIPS
1407500351,140,PHILIPS
1570226061,157,Sin proveedor
1580416643,158,Sin proveedor
1600120350,160,GEN ROD
1600561243,160,GEN ROD
1600662132,160,GEN ROD
1600662232,160,GEN ROD
1600662249,160,GEN ROD
1600662702,160,GEN ROD
1600662875,160,GEN ROD
1600701005,160,GEN ROD
1612027336,161,SAN JUSTO
1613000300,161,SAN JUSTO
1620700203,162,STECK
1700200027,170,Sin proveedor
1750132730,175,Sin proveedor
1800800124,180,WEG EQUIPAMIENTO
1800800796,180,WEG EQUIPAMIENTO
1801700673,180,WEG EQUIPAMIENTO
1804703111,180,WEG EQUIPAMIENTO
1815530185,181,YARLUX
1840000020,184,ZOLODA
1845203130,184,ZOLODA
1846603774,184,ZOLODA
1848004150,184,ZOLODA
1903040310,190,TBCIN
1953000152,195,SICA
2260100010,226,SATELCO
2272000432,227,CELITRON
2291400430,229,FINDER
2910200051,291,Sin proveedor
3717602939,371,GRAL ELECTRIC
5700100000,570,FENIBAL
7020800527,702,BREMEN
7020801892,702,BREMEN
8010100182,801,AKAI
8010753119,801,AKAI
8050751041,805,MACROLED
8051251005,805,MACROLED
8058000501,805,MACROLED
8125000100,812,ROKER
8200851091,820,ILUM INTEGRAL
8226000020,822,KINGLIGHT
8261952234,826,Sin proveedor
8270300057,827,Sin proveedor
8270452155,827,Sin proveedor
8310250400,831,SAN LORENZO
8310450416,831,SAN LORENZO
8310550477,831,SAN LORENZO
8310750469,831,SAN LORENZO
8320452389,832,MONTELUZ
8353151297,835,RONDA
8412100161,841,Sin proveedor
8440550925,844,VIGNOLO
8441150926,844,VIGNOLO
8470253310,847,INDULAR
8470453416,847,INDULAR
8470953314,847,INDULAR
8472253500,847,INDULAR
8476400281,847,INDULAR
8476600451,847,INDULAR
8510100128,851,TULARTE
8570454011,857,MARKAS
8580254010,858,IDOLER
8710254764,871,Sin proveedor
8730800162,873,TICAR
8732300760,873,TICAR
8771065321,877,LGP
8800400178,880,TECLASTAR
8880100107,888,Sin proveedor
0020231674,002,AEA
0021331903,002,AEA
0220700115,022,CAMBRE
0320400034,032,CIOCCA PLAST
0320503065,032,CIOCCA PLAST
0361500635,036,COMMAX
0390800100,039,CONEXTUBE
0491407357,049,EDY BRINA
0581608315,058,ELIBET
0600130821,060,Sin proveedor
0660109309,066,BAW
0661009413,066,BAW
0664509860,066,BAW
0669110658,066,BAW
0670800151,067,EXIMEL
0672900538,067,EXIMEL
0680930102,068,Sin proveedor
0682730643,068,Sin proveedor
0740511111,074,CARLOS FLORES
0741711267,074,CARLOS FLORES
0833413283,083,PRIOLO
0835601169,083,PRIOLO
0839002359,083,PRIOLO
0881114224,088,Sin proveedor
0890232262,089,TRAFOS Y COLUMNAS PRIOLO
0895000000,089,TRAFOS Y COLUMNAS PRIOLO
0910814922,091,CABLES
0981716290,098,INTERELEC
1070100052,107,LCT
1070117905,107,LCT
1071318167,107,LCT
1072400953,107,LCT
1074101520,107,LCT
1120118921,112,Sin proveedor
1120418963,112,Sin proveedor
1230800074,123,AG METALURGICA
1280200060,128,SCHNEIDER
1281301181,128,SCHNEIDER
1290621644,129,ABB
1292628066,129,ABB
1293100100,129,ABB
1293100114,129,ABB
1293530010,129,ABB
1310133504,131,Sin proveedor
1330522815,133,NOLLMANN
1352102701,135,SIEMENS
1353606441,135,SIEMENS
1354606933,135,SIEMENS
1360635751,136,REPROEL
1363406486,136,REPROEL
1370132500,137,Sin proveedor
1402424431,140,PHILIPS
1431400256,143,PLASNAVI
1460125421,146,POLET
1600117019,160,GEN ROD
1600442157,160,GEN ROD
1600551011,160,GEN ROD
1600561515,160,GEN ROD
1600662123,160,GEN ROD
1600663094,160,GEN ROD
1610727279,161,SAN JUSTO
1613200300,161,SAN JUSTO
1622200202,162,STECK
1622800101,162,STECK
1650201133,165,FACBSA
1650201145,165,FACBSA
1650300126,165,FACBSA
1700800191,170,Sin proveedor
1701700301,170,Sin proveedor
1800110047,180,WEG EQUIPAMIENTO
1800500624,180,WEG EQUIPAMIENTO
1800500864,180,WEG EQUIPAMIENTO
1802802295,180,WEG EQUIPAMIENTO
1810929364,181,YARLUX
1840200086,184,ZOLODA
1840600176,184,ZOLODA
1844202630,184,ZOLODA
1871500248,187,IND. BASICA
1903040251,190,TBCIN
2060400030,206,Sin proveedor
2274000234,227,CELITRON
3311800653,331,ARGELUZ
3717102839,371,GRAL ELECTRIC
8040450601,804,CANDIL
80501551675,805,MACROLED
8050251011,805,MACROLED
8051151204,805,MACROLED
8051900102,805,MACROLED
8059000410,805,MACROLED
8059000507,805,MACROLED
8059000601,805,MACROLED
8060452503,806,MAC ILUMINACION
8150250866,815,FAROLUZ
8150850908,815,FAROLUZ
8220150731,822,KINGLIGHT
8220650760,822,KINGLIGHT
8240700105,824,CARILUX
8270252576,827,Sin proveedor
8320152341,832,MONTELUZ
8351051206,835,RONDA
8352751366,835,RONDA
8410251752,841,Sin proveedor
8431752108,843,OSRAM
8441250929,844,VIGNOLO
8472953100,847,INDULAR
8477000550,847,INDULAR
8477500710,847,INDULAR
8660454501,866,NOVALUCCE
8660454617,866,NOVALUCCE
8660754527,866,NOVALUCCE
8665153100,866,NOVALUCCE
8730400571,873,TICAR
8730600761,873,TICAR
8730800140,873,TICAR
8732000250,873,TICAR
8740455038,874,ARTELUM
8800300137,880,TECLASTAR
8850500009,885,DON BELL
0110600062,011,ATOMLUX
0110900090,011,ATOMLUX
0200326842,020,PLASTICO CABRERA
0361500100,036,COMMAX
0390904103,039,CONEXTUBE
0410300065,041,DAYTON
0410800229,041,DAYTON
0411500620,041,DAYTON
0450606752,045,DIBAPLAST
0520907680,052,ITAL AIR
0570310620,057,ETISA
0585000051,058,ELIBET
0590108406,059,ELT ITALAVIA
0662409642,066,BAW
0670800135,067,EXIMEL
0671310107,067,EXIMEL
0682030612,068,Sin proveedor
0740811550,074,CARLOS FLORES
0740911126,074,CARLOS FLORES
0741100607,074,CARLOS FLORES
0741411220,074,CARLOS FLORES
0741611255,074,CARLOS FLORES
0790611653,079,Sin proveedor
0830100001,083,PRIOLO
0830600085,083,PRIOLO
0832000453,083,PRIOLO
0835701361,083,PRIOLO
0835901404,083,PRIOLO
0838302041,083,PRIOLO
0870400001,087,GRAZIOLI
088041415,088,Sin proveedor
0910114808,091,CABLES
0990635350,099,Sin proveedor
1020416886,102,JELUZ
1021800291,102,JELUZ
1041417691,104,KALOP
1071600640,107,LCT
10835601328,108,LPD
1120318946,112,Sin proveedor
1140100002,114,LEYDEN
1140519272,114,LEYDEN
1213019900,121,LAMPEN
1250231814,125,Sin proveedor
1281601451,128,SCHNEIDER
1281601656,128,SCHNEIDER
1282903611,128,SCHNEIDER
128344313,128,SCHNEIDER
1283604581,128,SCHNEIDER
1285201600,128,SCHNEIDER
1286101705,128,SCHNEIDER
1291021481,129,ABB
1291621601,129,ABB
1291623465,129,ABB
1291624795,129,ABB
1291625249,129,ABB
1291630062,129,ABB
1292427838,129,ABB
1294230632,129,ABB
1297500113,129,ABB
1331422940,133,NOLLMANN
1350300034,135,SIEMENS
1352002583,135,SIEMENS
1355107630,135,SIEMENS
1363406406,136,REPROEL
1402100601,140,PHILIPS
1402324424,140,PHILIPS
14027012510,140,PHILIPS
1402900210,140,PHILIPS
1403224540,140,PHILIPS
1598100200,159,ENERGIU
1600117062,160,GEN ROD
1600118001,160,GEN ROD
1600223021,160,GEN ROD
1600224022,160,GEN ROD
1600661266,160,GEN ROD
1600661821,160,GEN ROD
1600662877,160,GEN ROD
1600664185,160,GEN ROD
1600665031,160,GEN ROD
1620200530,162,STECK
1620700401,162,STECK
1620800601,162,STECK
1621200311,162,STECK
1622700703,162,STECK
1626700282,162,STECK
1651533083,165,FACBSA
1653733406,165,FACBSA
1680127000,168,SUMDAF
1790431360,179,VIYILANT
1801001078,180,WEG EQUIPAMIENTO
1802700891,180,WEG EQUIPAMIENTO
1803202599,180,WEG EQUIPAMIENTO
1844303292,184,ZOLODA
1844402836,184,ZOLODA
1870637255,187,IND. BASICA
1872200351,187,IND. BASICA
1872500392,187,IND. BASICA
1959329106,195,SICA
2072138813,207,MICROCONTROL
2220200050,222,SCAME
3310500224,331,ARGELUZ
3590700051,359,IMPORTADORA JA
3591100094,359,IMPORTADORA JA
3710400120,371,GRAL ELECTRIC
3710700505,371,GRAL ELECTRIC
3712100004,371,GRAL ELECTRIC
3717103732,371,GRAL ELECTRIC
5462011599,546,PADILUM
5467017002,546,PADILUM
8000452664,800,AQUALUCCE
8010252122,801,AKAI
8010552106,801,AKAI
8012200560,801,AKAI
8058000870,805,MACROLED
8170452206,817,Sin proveedor
8220250718,822,KINGLIGHT
8226100100,822,KINGLIGHT
8240151411,824,CARILUX
8310350407,831,SAN LORENZO
8320452376,832,MONTELUZ
8391450352,839,Sin proveedor
8440150923,844,VIGNOLO
8440850947,844,VIGNOLO
8460100111,846,WINDLUX
8471353352,847,INDULAR
8477000140,847,INDULAR
8540253772,854,Sin proveedor
8560253874,856,Sin proveedor
8571500201,857,MARKAS
8732400900,873,TICAR
8811400203,881,180 GRADOS
9990100100,999,Sin proveedor
0220300030,022,CAMBRE
0220300059,022,CAMBRE
0220801890,022,CAMBRE
0221600264,022,CAMBRE
0221700272,022,CAMBRE
0222200408,022,CAMBRE
0320803138,032,CIOCCA PLAST
0362201015,036,COMMAX
0370131162,037,Sin proveedor
0400604261,040,CORILUX
0441106610,044,Sin proveedor
0491307334,049,EDY BRINA
0668110315,066,BAW
0671300261,067,EXIMEL
0740111007,074,CARLOS FLORES
0740511135,074,CARLOS FLORES
0741100408,074,CARLOS FLORES
0830100009,083,PRIOLO
0830912866,083,PRIOLO
0833300631,083,PRIOLO
0838602134,083,PRIOLO
0838702228,083,PRIOLO
0860611712,086,GC FABRICANTES
0880614150,088,Sin proveedor
0880914181,088,Sin proveedor
0890732307,089,TRAFOS Y COLUMNAS PRIOLO
0900414501,090,HOYOS
0910514884,091,CABLES
1023300555,102,JELUZ
1140219236,114,LEYDEN
1140300018,114,LEYDEN
1230200011,123,AG METALURGICA
1230400032,123,AG METALURGICA
1280500100,128,SCHNEIDER
1280600731,128,SCHNEIDER
1280700826,128,SCHNEIDER
1281201106,128,SCHNEIDER
1281201112,128,SCHNEIDER
1282603184,128,SCHNEIDER
1283604593,128,SCHNEIDER
1290521437,129,ABB
1290721410,129,ABB
1291623671,129,ABB
1291623905,129,ABB
1291624791,129,ABB
1291625525,129,ABB
1291625528,129,ABB
1292027416,129,ABB
1292027446,129,ABB
1292628180,129,ABB
1293229648,129,ABB
1293621762,129,ABB
1353806483,135,SIEMENS
1401300302,140,PHILIPS
1402724469,140,PHILIPS
1434800021,143,PLASNAVI
1480900191,148,PORTERITO
1580316635,158,Sin proveedor
1600150125,160,GEN ROD
1600229121,160,GEN ROD
1600561232,160,GEN ROD
1600661357,160,GEN ROD
1600662260,160,GEN ROD
1600662501,160,GEN ROD
1600662663,160,GEN ROD
1600662891,160,GEN ROD
1600664251,160,GEN ROD
1611027317,161,SAN JUSTO
1611927344,161,SAN JUSTO
1612027200,161,SAN JUSTO
1652233158,165,FACBSA
1700200049,170,Sin proveedor
1701928490,170,Sin proveedor
1800500602,180,WEG EQUIPAMIENTO
1802902311,180,WEG EQUIPAMIENTO
1803502710,180,WEG EQUIPAMIENTO
1844502758,184,ZOLODA
1845501150,184,ZOLODA
1845503233,184,ZOLODA
1870500074,187,IND. BASICA
1870700092,187,IND. BASICA
1871400200,187,IND. BASICA
2070838670,207,MICROCONTROL
2220300002,222,SCAME
2220900100,222,SCAME
2272000005,227,CELITRON
4220100003,422,Sin proveedor
5468000300,546,PADILUM
630113433,630,Sin proveedor
8000152652,800,AQUALUCCE
8010900350,801,AKAI
8050451105,805,MACROLED
8050751110,805,MACROLED
8057000276,805,MACROLED
8058000108,805,MACROLED
8080652100,808,Sin proveedor
8140651766,814,FW ILUMINACION
8150550896,815,FAROLUZ
8150850843,815,FAROLUZ
8150950908,815,FAROLUZ
8190652169,819,IDEA ILUMINACION
8240451501,824,CARILUX
8260152052,826,Sin proveedor
8270252167,827,Sin proveedor
8310650456,831,SAN LORENZO
8350151180,835,RONDA
8352151344,835,RONDA
8360650184,836,Sin proveedor
8410451819,841,Sin proveedor
8470253335,847,INDULAR
8476400151,847,INDULAR
8580500100,858,IDOLER
8665153007,866,NOVALUCCE
8710354783,871,Sin proveedor
8720254811,872,Sin proveedor
8771055307,877,LGP
8790100015,879,ESOPORTE
8811700158,881,180 GRADOS
0100100236,010,ASANNO
0110100008,011,ATOMLUX
0110300023,011,ATOMLUX
0320500086,032,CIOCCA PLAST
0320503068,032,CIOCCA PLAST
0320503072,032,CIOCCA PLAST
0320800151,032,CIOCCA PLAST
0321103162,032,CIOCCA PLAST
0410904601,041,DAYTON
0412600968,041,DAYTON
0630013393,063,ELENT
0630213422,063,ELENT
0641908854,064,EPUYEN
0642208850,064,EPUYEN
0661409474,066,BAW
0662409643,066,BAW
0670100008,067,EXIMEL
0690400071,069,Sin proveedor
0740411063,074,CARLOS FLORES
0810612360,081,GAMASONIC
0830700100,083,PRIOLO
0831600370,083,PRIOLO
0833413279,083,PRIOLO
0833413348,083,PRIOLO
0838302023,083,PRIOLO
0839904557,083,PRIOLO
0860611554,086,GC FABRICANTES
0860811700,086,GC FABRICANTES
0890832551,089,TRAFOS Y COLUMNAS PRIOLO
1041700135,104,KALOP
1071200605,107,LCT
1072901169,107,LCT
1240120014,124,METALCE
1281601912,128,SCHNEIDER
1281601963,128,SCHNEIDER
1282603185,128,SCHNEIDER
1282603231,128,SCHNEIDER
1283604675,128,SCHNEIDER
1291623784,129,ABB
1291624272,129,ABB
1291625204,129,ABB
1291625711,129,ABB
1292027413,129,ABB
1293630046,129,ABB
1293730071,129,ABB
1294121862,129,ABB
1321700009,132,NEUMANN
1350100038,135,SIEMENS
1353506363,135,SIEMENS
1370332520,137,Sin proveedor
1376430170,137,Sin proveedor
1402000525,140,PHILIPS
1402400810,140,PHILIPS
1402824471,140,PHILIPS
1403224544,140,PHILIPS
1420226939,142,PRYSMIAN
1420424909,142,PRYSMIAN
1550226330,155,MIG
1550526406,155,MIG
1591000110,159,ENERGIU
1592005046,159,ENERGIU
1600118070,160,GEN ROD
1600558129,160,GEN ROD
1600662398,160,GEN ROD
1600662640,160,GEN ROD
1600664162,160,GEN ROD
1600664322,160,GEN ROD
1612027333,161,SAN JUSTO
1621000104,162,STECK
1621300101,162,STECK
1622400350,162,STECK
1650201130,165,FACBSA
1791732013,179,VIYILANT
1801701438,180,WEG EQUIPAMIENTO
1802502145,180,WEG EQUIPAMIENTO
1803302639,180,WEG EQUIPAMIENTO
1811929523,181,YARLUX
1844563628,184,ZOLODA
1844802901,184,ZOLODA
1845003052,184,ZOLODA
1845203115,184,ZOLODA
1872700460,187,IND. BASICA
1900937807,190,TBCIN
1959410201,195,SICA
2070138603,207,MICROCONTROL
2100140006,210,Sin proveedor
2260500114,226,SATELCO
3310300102,331,ARGELUZ
3540500123,354,NOVA ELECTRICITY
3590300027,359,IMPORTADORA JA
8000552698,800,AQUALUCCE
8012200411,801,AKAI
8012200751,801,AKAI
8020951050,802,NARVA
8051251503,805,MACROLED
8051251757,805,MACROLED
8058000407,805,MACROLED
8059500435,805,MACROLED
8080152005,808,Sin proveedor
8160950180,816,FERROLUZ
8201451141,820,ILUM INTEGRAL
8202452780,820,ILUM INTEGRAL
8300150502,830,Sin proveedor
8316600720,831,SAN LORENZO
8410451847,841,Sin proveedor
8440150949,844,VIGNOLO
8440150950,844,VIGNOLO
8460251363,846,WINDLUX
8477000731,847,INDULAR
8477500352,847,INDULAR
8490253408,849,SC LED-MULTILED
8492300130,849,SC LED-MULTILED
8510100400,851,TULARTE
8570253950,857,MARKAS
8812100161,881,180 GRADOS
8880240509,888,Sin proveedor
0110129909,011,ATOMLUX
0310103700,031,CER AMERICA LATINA
0321100245,032,CIOCCA PLAST
0400104113,040,CORILUX
0411700712,041,DAYTON
0451706866,045,DIBAPLAST
0490207153,049,EDY BRINA
0510210711,051,Sin proveedor
0662409653,066,BAW
0664609872,066,BAW
0671210087,067,EXIMEL
0672000352,067,EXIMEL
0673200704,067,EXIMEL
0683130720,068,Sin proveedor
0740911208,074,CARLOS FLORES
0742011412,074,CARLOS FLORES
0911715041,091,CABLES
0981716205,098,INTERELEC
1041700110,104,KALOP
1070300141,107,LCT
1070500190,107,LCT
1071600653,107,LCT
1072400958,107,LCT
1074001513,107,LCT
1074301611,107,LCT
1120118913,112,Sin proveedor
1280300461,128,SCHNEIDER
1287001100,128,SCHNEIDER
1290118021,129,ABB
